,wine_type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulphates_level_medium,sulphates_level_minimum
6222,1,7.774613389863726,0.5971359618419851,0.11349870341142165,2.1,35.87306694931863,0.9945180477371336,3.2704639321635294,0.5452319660817646,11.225386610136274,6.0,1,0
6223,1,9.490729910729959,0.5806606026605479,0.26907299107299587,2.3092700892700417,143.9072991072996,0.997818145982146,3.2709270089270044,0.55,9.4,5.0,1,0
6224,1,6.375734982613938,0.2393354796784825,0.22585783275379795,1.929057584221526,135.0,0.9941482702137602,3.3164760371658226,0.455857832753798,9.482380185829113,5.0,0,0
6225,1,5.6368289728363585,0.8337752906632678,0.4805118701199951,2.0652684108654564,88.32634205432728,0.9929989014049273,3.6208389534807264,0.6913757752116388,12.185318314087292,6.326342054327282,0,0
6226,1,9.26130727283045,0.4399474542256025,0.13643127260345903,2.2708490901868443,65.0,0.9976351618162215,3.28,0.7087452729439467,10.274380001134958,5.0,0,0
6227,1,12.178981621114021,0.4743950989637391,0.5756049010362609,1.987260721016821,27.0,0.9977538189208225,3.0692993873704673,0.7683441800194402,11.114012252590653,5.535030631476631,0,0
6228,1,7.160336036760541,0.3875967558873503,0.2238823871338105,2.5099159908098647,68.1983198161973,0.9959532103136127,3.3600840091901354,0.5717311705915669,10.278487834577563,6.0,1,0
6229,1,5.857520336862192,0.3417683031759733,0.2101490413860998,1.7958672281036543,10.616531087585383,0.9921327237054841,3.428346891241462,0.54,11.5,6.0,1,0
6230,1,8.558628532573197,0.4553428668567007,0.20735846557000723,2.0,16.0,0.9972092037680781,3.32942476449512,0.6456327590553678,9.74942476449512,5.0,1,0
6231,1,7.027295304079421,0.540918121631768,0.09151364639470533,3.0213400564500477,29.787841159867632,0.9961164020169351,3.3478659943549953,0.5502977623814687,9.860545855788212,5.575682319735266,1,0
6232,1,7.74728250931301,0.29851070199293783,0.44425535099646896,1.5475178366548963,157.13238204507218,0.9916917261221829,3.1860756041162115,0.545744649003531,11.703309551126805,6.0,0,0
6233,1,8.001516310836086,0.49939347566556536,0.22739955023744188,2.1,36.0,0.994238786951331,3.196338132652181,0.6139651295150361,11.603032621672172,6.0,0,0
6234,1,5.8999257922812784,0.4957027570151272,0.19857036846116113,1.6714073692232225,62.0,0.995256981190327,3.408561092496321,0.5971444473082583,10.271518680801305,5.0,1,0
6235,1,8.06170684450398,0.5869876237265262,0.28382931554960183,2.115244296246682,22.615244296246683,0.9970620351912868,3.1691830607238716,0.6107804563002655,12.123413689007961,5.769511407506636,1,0
6236,1,9.1,0.3,0.39887570882062107,2.0,24.158918445419697,0.9952188757088206,3.268410815545803,0.6129079802633187,11.7,7.0,0,0
6237,1,7.2743369538057285,0.6370796497433652,0.5427431169378998,1.841592994867303,55.58407005132697,0.9962700884061593,3.140619685115179,0.6504424517964439,11.058407005132697,5.0,0,0
6238,1,6.9805556981915355,0.5961111396383071,0.2805556981915358,2.394445585532286,21.59722150904232,0.9979888973329388,3.3155554414467714,0.5504167736436518,10.491664527126963,5.0,0,0
6239,1,9.797069597676016,0.4602930402323985,0.3752950753489791,3.0705738697653135,14.0,0.9990088319093036,3.2458811558137763,0.5641188441862239,10.170573869765313,6.0,1,0
6240,1,9.219605841416296,0.4868025826493903,0.2819605841416296,2.0814475018652994,16.0,0.9967628950037306,3.2323683320898007,0.7082500845146894,11.156710837685697,5.0,0,0
6241,1,11.91297008592525,0.3471757478518688,0.568169604592753,2.292363782221969,21.0,1.0,3.137939369629672,0.9790790601476753,9.2,6.0,0,0
6242,1,9.4223073332356,0.27167304999267,0.53111536666178,2.3962821111274,18.0,0.9962446146664712,3.19702568890192,0.740855674974345,9.64535263890925,5.0,0,0
6243,1,7.844612646665351,0.49414436152920294,0.24477816780386744,2.549049290588003,69.0,0.9964443591241555,3.330443664392265,0.5796830968626677,10.149683096862667,6.0,1,0
6244,1,8.645936125371342,0.5610068846256563,0.20851596865716437,2.0459361253713424,27.114840313428356,0.9968906349202911,3.2149292407456866,0.5703356282085521,10.22296806268567,6.0,1,0
6245,1,7.239123464424779,0.606952165265487,0.08912747238053113,2.4956574016814157,92.0,0.997961278731761,3.3956574016814156,0.593043826778761,9.591314803362831,5.0,1,0
6246,1,11.792982799327117,0.40115793591925414,0.2530175919057964,1.9698240809420355,6.814034401345765,0.9950440015649317,3.3823506644171872,0.5892982799327117,11.214034401345765,4.185965598654235,1,0
6247,1,7.206729635619316,0.3982774518117578,0.08587485263051098,1.8040377813715893,31.506729635619315,0.9971251948016374,3.456904367615115,0.6338559619447164,9.901345927123863,5.0,0,0
6248,1,6.83568124834329,0.5060565617544804,0.20037531341119058,2.2910796879141775,24.0,0.994488827807447,3.4108920312085824,0.8201876567055952,11.18849609892722,6.0,0,0
6249,1,8.241390502973125,0.40681482661063817,0.36131773196226213,2.341390502973124,47.88278100594625,0.9955060064917244,3.3599272289891378,0.809595832556887,10.964834301783874,6.0,0,0
6250,1,10.449062309344402,0.7782499346323667,0.3053124182904584,2.772500217892111,70.21562527236514,0.9985420318083486,3.1923437908547707,0.5609688017493764,9.603906318091285,5.0,0,0
6251,1,6.806957745310139,0.8107093903920811,0.0013915490620277104,1.2185539874937028,29.0,0.9947990591399698,3.3281173695284947,0.5151023465607683,9.795361503126575,3.046384968734257,0,0
6252,1,9.72756645838407,1.1180702049465177,0.28205316670725594,2.0241445138719767,31.0,0.9981448670832319,3.169315611097581,0.5372433541615931,9.64486708323186,5.241445138719767,1,0
6253,1,6.864040808398638,0.47768418674552765,0.03320204041993192,2.1359591916013616,40.0,0.995044981597374,3.3601969393701023,0.6203938787402042,9.535959191601362,4.339897979003404,1,0
6254,1,6.57226470481156,0.35470101112645236,0.269033088101445,2.160241727974639,88.60241727974639,0.9931797329032673,3.4565076287467416,0.8322900735695665,12.864270527551971,7.0,0,0
6255,1,8.004108417274006,0.47881122303200874,0.26630242445339414,1.9347028057580022,10.0,0.9941865297194242,3.2734702805758,0.5504108417274006,11.408216834548012,6.6529719424199785,1,0
6256,1,11.98710381223166,0.4360972668562163,0.6504185806545173,3.0738688563305017,23.08710381223166,1.0000104524574678,3.1447737712661,0.8351923519206176,10.44355190611583,6.912896187768339,0,0
6257,1,9.01546774773866,0.5938399189196005,0.4939209729647932,2.4767983783920116,46.53866936934665,0.9993237419819092,3.2546133063065334,0.5423201621607988,9.138399189196006,3.461330630653352,1,0
6258,1,9.446096700299304,0.49157989228300447,0.2292007676571347,2.6923791246258695,48.61524175074826,0.9984616356094911,3.236170989910209,0.6384386801197217,9.80762087537413,6.615241750748261,1,0
6259,1,6.524412229591723,0.5722785982144846,0.02197100663255077,1.9732366887751691,18.0,0.9965262224632684,3.450235108163311,0.6597648918366892,9.44412229591723,5.244122295917231,1,0
6260,1,7.417070012062411,0.38738508520686016,0.29130745739656994,2.2,36.0,0.9960552541848886,3.347760273714197,0.4839467274920438,9.360532725079562,4.605327250795616,0,0
6261,1,9.705844498559326,0.5488311002881346,0.5301669856731237,2.894990429806291,53.00834928365618,0.9979637763180327,3.140083492836562,0.6123377994237308,9.40417464182809,5.008349283656182,0,0
6262,1,7.5524730355418574,0.5896911864361583,0.21925935285300457,2.591363328336926,119.0,0.996911109707205,3.2241978428433486,0.5646296764265023,9.228395685686698,4.641978428433486,0,0
6263,1,7.138829325048906,0.6008776720179141,0.20521275884690626,1.8781913827035939,65.0,0.9969957448230619,3.474840514413672,0.561755344035828,9.27393620576547,5.0,1,0
6264,1,8.921062695404254,0.5919961757463833,0.5119291536397164,3.833700312646807,20.638583072794326,0.9988747247655149,3.2314408776249643,0.8219291536397164,12.2,6.638583072794328,0,0
6265,1,6.5764904975566125,0.5934241084850999,0.07434418107509044,1.9741057014660324,42.0,0.995917599060329,3.372708669657926,0.7582452487783062,11.09761520390942,6.0,0,0
6266,1,6.9,0.5208812707115791,0.08235355959338335,2.2117677979669166,30.0,0.996169108216201,3.4155883898983457,0.6174986858640603,10.111767797966916,5.779419494917292,0,0
6267,1,7.9,0.4917798937579326,0.3217798937579326,1.9177989375793258,143.82201062420674,0.9968,3.2,0.55,9.5,5.0,1,0
6268,1,10.981697311573782,0.4812666196586049,0.429297029525412,2.740848655786891,55.64787836053277,0.9972946866988931,3.188733380341395,0.8216909475520506,11.71266619658605,6.295756721065543,0,0
6269,1,6.6639538110494545,0.623528690798923,0.001475857178064336,1.6098390478537623,8.0,0.9964346021676113,3.3314758571780643,0.36803219042924756,10.336046188950545,4.0,0,0
6270,1,6.796239373582862,0.6492478747165724,0.05905984339571554,1.6547007830214222,24.509401566042843,0.996635794630952,3.5330085011337102,0.6024444071711396,10.107521252834275,5.0,0,0
6271,1,9.926726190656364,0.39815699401834087,0.34433184523359095,2.2700446429922727,17.0,0.9968754843749525,3.1916592261679546,0.6759910714015455,10.643318452335908,6.783407738320455,0,0
6272,1,8.000494821098961,0.7249845368406574,0.5896350694395164,2.0997525894505196,19.0,0.9968500989642198,3.349975258945052,0.559981444208789,10.0,6.0,1,0
6273,1,7.392915284943833,0.5992915284943833,0.26,7.292915284943833,121.0,0.9981929152849438,3.37,0.49,9.4,5.0,0,0
6274,1,7.4,0.785,0.19,2.0639001054328165,98.0,0.99713,3.297179599355296,0.5714303901014219,9.59073326304479,6.0,1,0
6275,1,6.868076374811601,0.67021145622174,0.06868076374811602,2.4076534623681205,21.0659618125942,0.995276736619367,3.3694461099849278,0.58680763748116,11.201057281108701,6.0,0,0
6276,1,7.7375840102802576,0.7163088071961806,0.1273823856076387,2.268792005140129,54.0,0.9968751680205605,3.291207994859871,0.6094296066821677,9.675168020560516,5.0,1,0
6277,1,7.49595675737715,0.5525105792037557,0.17502115840751145,1.6748942079624427,9.0,0.9949472778367211,3.2153831658547736,0.54,10.004043242622851,5.708509653395929,1,0
6278,1,9.50129681365983,0.37220458322171013,0.5187031863401705,2.005187254639318,51.012968136598296,0.9961412822788405,3.2888328677061534,0.5816858577577783,11.103890440979487,6.0,0,0
6279,1,7.220511796305939,0.6121798776583608,0.019743103245320942,2.307691923614727,46.0,0.9934528138810811,3.3228203719920666,0.5128203719920666,11.771796280079334,5.025639745382423,1,0
6280,1,8.327327852868905,0.6526703497302091,0.3298751288866372,1.948448098087397,65.37887975478151,0.9965219265152527,3.180124871113363,0.760060638155795,9.2,5.0,0,0
6281,1,11.574892528764533,0.4335726724614803,0.42761821835901315,1.600859769883732,28.0,0.9973312466663313,3.0599570115058135,0.7203009194593062,9.974749233783886,6.0,0,0
6282,1,6.515313079202054,0.7846776210942135,0.06918784752123211,2.3230626158404104,12.0,0.995733707373652,3.5000371988149324,0.542287662176575,10.938375695042465,5.230626158404107,1,0
6283,1,6.5495914599783855,0.5117347566702691,0.10504085400216148,1.866121946637847,38.0,0.9955049591459979,3.333387805336215,0.5414896326573003,9.349591459978386,5.165304866594617,1,0
6284,1,6.353492160205698,0.7787222560719942,0.13719812739319204,2.5255548785601167,52.0,0.9937846507839794,3.4993015679588604,0.5572062718354419,11.553492160205698,6.0,1,0
6285,1,6.395048245486466,0.6024758772567669,0.07685690794257516,1.902475877256767,27.487620613716167,0.9943841083893586,3.4912379386283834,0.5756189693141918,12.095048245486467,6.0,1,0
6286,1,8.378194122738035,0.2831572572777503,0.4240601959087321,2.7375921636507154,51.29699020456339,0.9971595455027539,3.464662154996053,0.7268427427222497,10.42969902045634,6.0,0,0
6287,1,7.369560248263663,0.6213078262154362,0.1869445958327902,2.1304397517363376,91.30439751736337,0.9960078012413184,3.2991319255209013,0.596527702083605,10.185570188660284,6.0,1,0
6288,1,7.631011105559331,0.42,0.43292694347288296,2.577584258796611,29.612078706016945,0.9957387695314389,3.1056910188423723,0.5389662964813556,11.067247223610167,6.0,1,0
6289,1,9.653654352854717,0.34541530354324523,0.4831229553148678,2.046096305856415,26.0,0.9987990026348446,3.2721926117128306,0.6329234822837739,9.561461741141887,5.0,0,0
6290,1,11.892482145156015,0.5649642903120274,0.5777446435468041,1.9150357096879724,18.07517854843986,0.9980451071290639,3.091503570968797,0.6292482145156014,10.06014283875189,6.0,1,0
6291,1,7.517718106972496,0.6512617283669958,0.28771810697249656,2.1771810697249654,91.0,0.9960359732511925,3.270630864183498,0.5941744855779972,9.906308641834979,5.645637860550069,1,0
6292,1,12.65739529200427,0.40099535865380787,0.6273209193826335,2.683162780364413,42.12372085273309,0.9994178605374491,3.075051165890676,0.6391069731275445,10.874232511639857,6.415813901822064,1,0
6293,1,8.361866763610053,0.77,0.2747666545487435,2.280933381805026,74.0,0.9970326884599656,3.2767850018176885,0.5316633418158796,9.93570003635377,6.0,0,0
6294,1,7.9,0.34507798629459796,0.24507798629459795,1.7215399804208542,45.0,0.9964697078002928,3.294307996084171,0.7060039490942209,9.34307996084171,5.215399804208542,0,0
6295,1,9.542380643051729,0.24894702464425378,0.4904708960339081,1.8235448016954048,19.95291039660919,0.9976199476742357,3.189417920678162,0.7080052325764375,11.018835841356324,6.0,0,0
6296,1,10.178954713738339,0.34070150954205536,0.4055708487593477,1.7789547137383384,47.0,0.9971877305610656,3.2274552833971937,0.866492452289723,10.6,7.0,0,0
6297,1,9.842785350477904,0.7811861489968774,0.33097962275480286,3.1912364036623444,87.41752719267531,0.9991863382898883,3.1731956491719506,0.5991236403662344,9.867010877070124,5.417527192675311,1,0
6298,1,7.796868213531043,0.5678860441334547,0.08859069608896981,2.290604640593132,45.0,0.9942005349180725,3.457651160148283,0.7381209281186264,11.044519373679329,7.9686821353104405,0,0
6299,1,7.957598814294142,0.33212005928529287,0.4367173914471134,2.2879940714707123,79.57598814294143,0.9972480701586415,3.336079051435314,0.7533586957235567,9.384802371411716,5.424011857058575,0,0
6300,1,7.04686752393201,0.5965582635614725,0.012498006381869417,1.9531324760679896,45.0,0.9966037749202267,3.2990642444158644,0.5843774920226632,9.462490031909347,5.0,0,0
6301,1,9.5,0.7711113633660152,0.1962969689760403,1.9395050517065995,31.802474741467,0.9987604949482934,3.25407424224401,0.56,10.5012373707335,6.0,1,0
6302,1,6.914594358062914,0.8468650777433775,0.07463514104842715,2.085405641937086,51.0,0.9966784997812081,3.4448919746779803,0.5431757052421358,9.662229936694951,4.536485895157285,1,0
6303,1,7.5261142498047615,0.6150955886594373,0.15484049532320326,2.216561091193074,37.0,0.9980375791816052,3.381847286438182,0.7645859727201731,9.768789590802596,6.0,0,0
6304,1,6.581209291529411,0.8405395122117638,0.03248371661176453,2.1812092915294117,20.0,0.9960818975146353,3.514967433223529,0.56,9.824837166117646,4.812092915294113,1,0
6305,1,9.463943308566833,0.5752674721252482,0.3429859665403463,2.3092955390445558,40.51549256507426,0.9961298013011866,3.2509295539044554,0.5536056691433167,9.72732388476114,5.0,1,0
6306,1,7.8458262433910315,0.5096660994712825,0.24033390052871748,1.894991492069238,88.49165248678206,0.9967901669502643,3.1837478730173094,0.7827921629626278,9.447495746034619,5.491652486782063,0,0
6307,1,8.693753539079806,0.6783736551496738,0.5270830973946796,3.4700056625276887,20.941661947893593,0.9991474957531042,3.1799174688580893,0.8370830973946796,12.2,6.941661947893593,0,0
6308,1,8.821163525827473,0.23373453900660257,0.35394182370862637,2.0464727456954215,67.0,0.9972973052988736,3.4144399898675184,0.80539452380788,10.455600101324816,5.7676362715228935,0,0
6309,1,8.361733719811566,0.43043342995289147,0.4091331400942171,2.1786997101413257,133.0,0.9976169659903298,3.1980495652119885,0.8060278937143439,9.8,5.0,0,0
6310,1,10.55804963233872,0.3683900735322558,0.428951240808468,2.2685372242540405,20.0,0.9966446364889315,3.1520607307026176,0.7273413143407238,11.1,7.0,0,0
6311,1,8.56050088125112,0.2860500881251119,0.36008348020851977,1.9218365645874345,15.201669604170394,0.9954215026437534,3.361891475728924,0.7147912994787006,11.8,7.0,0,0
6312,1,10.430602371434139,0.3399276942881273,0.478469881428293,2.4384337285723565,27.615662714276432,0.9986839757571642,3.105409644284879,0.621530118571707,10.05409644284879,5.0,1,0
6313,1,7.936591349531691,0.7738221431315357,0.42260652032713464,2.2591478373829226,113.70426081308538,0.9970975939316818,3.2145112975702466,0.5433834731776848,9.2,5.0,0,0
6314,1,7.24224450124637,0.6121122250623184,0.026336675186955465,2.3732664962608907,42.0,0.9969676552431449,3.435775549875363,0.5305611253115925,9.310561125311592,5.211222506231849,1,0
6315,1,7.563209451524002,0.5647325457063331,0.04106981717466715,2.578930182825333,35.0,0.9956606002138512,3.3557860365650662,0.6178930182825333,10.684116005539332,6.0,1,0
6316,1,10.945425825730538,0.43832806805059865,0.5898422622416166,5.324290290449103,14.075709709550896,0.9980302838838203,3.111671931949401,0.8253785485477544,10.94503148133458,7.462145145224552,0,0
6317,1,6.643971084264659,0.724226698761743,0.0178440482029478,2.3943971084264657,32.0,0.9956075755182119,3.289177638598558,0.6122411566294137,12.665530602235181,6.0,1,0
6318,1,7.8,0.5930174312407175,0.08592311331303921,2.3141260726165775,35.0,0.9960867411661123,3.3585873927383423,0.6347831903177896,10.451363421332042,5.690210121027629,1,0
6319,1,6.772843580689294,0.6209478602297647,0.06909478602297647,2.0909478602297646,44.0,0.995262886226942,3.4618530742067883,0.5753459913566592,10.390947860229765,6.0,0,0
